Datum;Dax30;Dax30lag;S&P500;S&P500lag
26.10.2005;0,570904397;-0,587948484;-0,429727965;-0,237077006
27.10.2005;-1,933157715;0,570904397;-1,033847889;-0,429727965
28.10.2005;0,40761124;-1,933157715;1,663959279;-1,033847889
31.10.2005;2,143342645;0,40761124;0,717064042;1,663959279
01.11.2005;-0,132276474;2,143342645;-0,351662685;0,717064042
02.11.2005;0,655757687;-0,132276474;1,011087081;-0,351662685
03.11.2005;1,133641316;0,655757687;0,460219478;1,011087081
04.11.2005;-0,314508082;1,133641316;0,016477645;0,460219478
07.11.2005;0,579751924;-0,314508082;0,223634946;0,016477645
08.11.2005;-0,30591935;0,579751924;-0,297026319;0,223634946
09.11.2005;0,050910093;-0,30591935;0,174393676;-0,297026319
10.11.2005;0,083210613;0,050910093;0,863606266;0,174393676
11.11.2005;1,499337062;0,083210613;0,304701384;0,863606266
14.11.2005;0,033001031;1,499337062;-0,07033338;0,304701384
15.11.2005;0,357000489;0,033001031;-0,374479919;-0,07033338
16.11.2005;-0,570382009;0,357000489;0,199161075;-0,374479919
17.11.2005;0,359345542;-0,570382009;0,943017948;0,199161075
18.11.2005;0,466300111;0,359345542;0,45321441;0,943017948
21.11.2005;0,919488631;0,466300111;0,52760309;0,45321441
22.11.2005;0,07948772;0,919488631;0,513429204;0,52760309
23.11.2005;0,412775957;0,07948772;0,353950504;0,513429204
25.11.2005;-0,034833952;0,412775957;0,20995669;0,353950504
28.11.2005;-0,340375067;-0,034833952;-0,83759706;0,20995669
29.11.2005;0,442182981;-0,340375067;0,019543082;-0,83759706
30.11.2005;-0,11693477;0,442182981;-0,603399832;0,019543082
01.12.2005;1,408518504;-0,11693477;1,215927227;-0,603399832
02.12.2005;0,786852873;1,408518504;0,032666189;1,215927227
05.12.2005;-0,774869583;0,786852873;-0,232042603;0,032666189
06.12.2005;0,645356057;-0,774869583;0,129352263;-0,232042603
07.12.2005;-0,643293057;0,645356057;-0,481694054;0,129352263
08.12.2005;0,379740827;-0,643293057;-0,111702259;-0,481694054
09.12.2005;-0,087388282;0,379740827;0,281781288;-0,111702259
12.12.2005;0,361217918;-0,087388282;0,087917609;0,281781288
13.12.2005;0,171093015;0,361217918;0,562115436;0,087917609
14.12.2005;-0,442914498;0,171093015;0,424894938;0,562115436
15.12.2005;0,171371502;-0,442914498;-0,134498956;0,424894938
16.12.2005;1,092182136;0,171371502;-0,283520612;-0,134498956
19.12.2005;-0,06500226;1,092182136;-0,584107148;-0,283520612
20.12.2005;0,119995963;-0,06500226;-0,021006042;-0,584107148
21.12.2005;0,758503528;0,119995963;0,253753781;-0,021006042
22.12.2005;0,019454424;0,758503528;0,445970833;0,253753781
23.12.2005;0,38475218;0,019454424;0,057220144;0,445970833
27.12.2005;0,475913675;0,38475218;-0,955452198;0,057220144
28.12.2005;0,042425489;0,475913675;0,147426795;-0,955452198
29.12.2005;0,209834501;0,042425489;-0,291161055;0,147426795
30.12.2005;-0,921851471;0,209834501;-0,487880214;-0,291161055
03.01.2006;0,969258135;-0,921851471;1,642962587;-0,487880214
04.01.2006;1,152603705;0,969258135;0,387139002;1,642962587
05.01.2006;-0,128357852;1,152603705;0,002647455;0,387139002
06.01.2006;0,358740005;-0,128357852;0,964790293;0,002647455
09.01.2006;0,014269406;0,358740005;0,365755534;0,964790293
10.01.2006;-0,765742418;0,014269406;-0,030684448;0,365755534
11.01.2006;0,694850138;-0,765742418;0,360076453;-0,030684448
12.01.2006;0,167001332;0,694850138;-0,626787987;0,360076453
13.01.2006;-1,06529439;0,167001332;0,12105138;-0,626787987
17.01.2006;-0,41819485;-1,06529439;-0,362766385;0,12105138
18.01.2006;-1,182199789;-0,41819485;-0,379023552;-0,362766385
19.01.2006;0,652938222;-1,182199789;0,55707527;-0,379023552
20.01.2006;-1,506580934;0,652938222;-1,832302991;0,55707527
23.01.2006;-0,005608504;-1,506580934;0,186870269;-1,832302991
24.01.2006;-0,269597212;-0,005608504;0,241725451;0,186870269
25.01.2006;1,739497216;-0,269597212;-0,170061819;0,241725451
26.01.2006;2,244665189;1,739497216;0,725965991;-0,170061819
27.01.2006;1,775303618;2,244665189;0,786754722;0,725965991
30.01.2006;0,223287802;1,775303618;0,119278934;0,786754722
31.01.2006;0,249468642;0,223287802;-0,397448272;0,119278934
01.02.2006;0,923133861;0,249468642;0,197220848;-0,397448272
02.02.2006;-1,343396437;0,923133861;-0,879515448;0,197220848
03.02.2006;0,133106769;-1,343396437;-0,528453405;-0,879515448
06.02.2006;0,170758266;0,133106769;0,080125275;-0,528453405
07.02.2006;0,108350774;0,170758266;-0,806613237;0,080125275
08.02.2006;-0,114755717;0,108350774;0,908143352;-0,806613237
09.02.2006;1,363650001;-0,114755717;-0,14297327;0,908143352
10.02.2006;-0,734894702;1,363650001;0,255913663;-0,14297327
13.02.2006;0,962207992;-0,734894702;-0,31171875;0,255913663
14.02.2006;0,122821311;0,962207992;1,015875006;-0,31171875
15.02.2006;0,016830343;0,122821311;0,373734328;1,015875006
16.02.2006;0,431616985;0,016830343;0,740717839;0,373734328
17.02.2006;0,107613249;0,431616985;-0,165058873;0,740717839
21.02.2006;0,095936834;0,107613249;-0,327179631;-0,165058873
22.02.2006;1,051880352;0,095936834;0,761367439;-0,327179631
23.02.2006;-0,071305991;1,051880352;-0,35153518;0,761367439
24.02.2006;0,220386898;-0,071305991;0,141652776;-0,35153518
27.02.2006;0,755605293;0,220386898;0,380750817;0,141652776
28.02.2006;-2,013642934;0,755605293;-1,038662486;0,380750817
01.03.2006;1,217555434;-2,013642934;0,853082666;-1,038662486
02.03.2006;-1,416831867;1,217555434;-0,161396902;0,853082666
03.03.2006;-1,072535787;-1,416831867;-0,146120672;-0,161396902
06.03.2006;0,569784635;-1,072535787;-0,692977531;-0,146120672
07.03.2006;-0,256862111;0,569784635;-0,181424221;-0,692977531
08.03.2006;-1,148576128;-0,256862111;0,231736308;-0,181424221
09.03.2006;1,037480435;-1,148576128;-0,486252635;0,231736308
10.03.2006;1,268269536;1,037480435;0,734677101;-0,486252635
13.03.2006;0,865472737;1,268269536;0,229248301;0,734677101
14.03.2006;0,268481135;0,865472737;1,039230183;0,229248301
15.03.2006;0,470116916;0,268481135;0,43411962;1,039230183
16.03.2006;-0,011697929;0,470116916;0,179566595;0,43411962
17.03.2006;-0,261284312;-0,011697929;0,147470904;0,179566595
20.03.2006;0,346968404;-0,261284312;-0,165534565;0,147470904
21.03.2006;0,153656152;0,346968404;-0,600383071;-0,165534565
22.03.2006;0,345914822;0,153656152;0,603907944;-0,600383071
23.03.2006;0,249481231;0,345914822;-0,257667604;0,603907944
24.03.2006;0,437691585;0,249481231;0,098316333;-0,257667604
27.03.2006;-1,019229417;0,437691585;-0,103474322;0,098316333
28.03.2006;-0,365849946;-1,019229417;-0,643034776;-0,103474322
29.03.2006;0,409973127;-0,365849946;0,765294305;-0,643034776
30.03.2006;1,173500959;0,409973127;-0,197271341;0,765294305
31.03.2006;-0,235787968;1,173500959;-0,416379412;-0,197271341
03.04.2006;0,904007986;-0,235787968;0,231221688;-0,416379412
04.04.2006;-0,169321304;0,904007986;0,636028247;0,231221688
05.04.2006;0,255244145;-0,169321304;0,440773266;0,636028247
06.04.2006;0,036323227;0,255244145;-0,167919752;0,440773266
07.04.2006;-1,301026795;0,036323227;-1,033636921;-0,167919752
10.04.2006;0,847987206;-1,301026795;0,087645401;-1,033636921
11.04.2006;-1,581270613;0,847987206;-0,756459203;0,087645401
12.04.2006;-0,122197456;-1,581270613;0,121465251;-0,756459203
13.04.2006;0,29349714;-0,122197456;0,077355474;0,121465251
18.04.2006;-0,270166611;0,29349714;1,4374956;0,077355474
19.04.2006;1,544748229;-0,270166611;0,184138164;1,4374956
20.04.2006;1,159872935;1,544748229;0,119738413;0,184138164
21.04.2006;0,519026006;1,159872935;-0,011934449;0,119738413
24.04.2006;-0,25694245;0,519026006;-0,240322289;-0,011934449
25.04.2006;-0,004770451;-0,25694245;-0,487030696;-0,240322289
26.04.2006;0,465881424;-0,004770451;0,29178953;-0,487030696
27.04.2006;-0,644821127;0,465881424;0,357983866;0,29178953
28.04.2006;-0,95340275;-0,644821127;0,070317488;0,357983866
02.05.2006;0,688864522;-0,95340275;0,198516095;0,070317488
03.05.2006;-1,360536348;0,688864522;-0,389538036;0,198516095
04.05.2006;1,17876481;-1,360536348;0,340306809;-0,389538036
05.05.2006;1,224806766;1,17876481;1,031430716;0,340306809
08.05.2006;0,240296142;1,224806766;-0,074206776;1,031430716
09.05.2006;0,207898851;0,240296142;0,037502995;-0,074206776
10.05.2006;-0,363800988;0,207898851;-0,12932691;0,037502995
11.05.2006;-1,040471497;-0,363800988;-1,262520562;-0,12932691
12.05.2006;-2,28648063;-1,040471497;-1,121062477;-1,262520562
15.05.2006;-1,001473899;-2,28648063;0,263646799;-1,121062477
16.05.2006;-0,087245584;-1,001473899;-0,185700786;0,263646799
17.05.2006;-3,404010991;-0,087245584;-1,656985756;-0,185700786
18.05.2006;0,23616949;-3,404010991;-0,664536292;-1,656985756
19.05.2006;0,109599776;0,23616949;0,413509897;-0,664536292
22.05.2006;-2,222034173;0,109599776;-0,391188189;0,413509897
23.05.2006;2,384498327;-2,222034173;-0,433812064;-0,391188189
24.05.2006;-1,607117385;2,384498327;0,16177553;-0,433812064
25.05.2006;2,126814182;-1,607117385;1,149582942;0,16177553
26.05.2006;1,442326229;2,126814182;0,585196036;1,149582942
30.05.2006;-2,866615069;1,442326229;-1,577859325;0,585196036
31.05.2006;1,252661216;-2,866615069;0,849960601;-1,577859325
01.06.2006;0,258745165;1,252661216;1,232952336;0,849960601
02.06.2006;-0,360046885;0,258745165;0,195022762;1,232952336
05.06.2006;-1,157895847;-0,360046885;-1,775514267;0,195022762
06.06.2006;-2,10595977;-1,157895847;-0,10895516;-1,775514267
07.06.2006;0,747254584;-2,10595977;-0,589373224;-0,10895516
08.06.2006;-2,897763861;0,747254584;0,147094595;-0,589373224
09.06.2006;1,500943663;-2,897763861;-0,447515678;0,147094595
12.06.2006;-1,254191007;1,500943663;-1,266854659;-0,447515678
13.06.2006;-1,916579403;-1,254191007;-1,00174514;-1,266854659
14.06.2006;0,261708874;-1,916579403;0,522304675;-1,00174514
15.06.2006;2,190543141;0,261708874;2,125841051;0,522304675
16.06.2006;-0,852233956;2,190543141;-0,367428377;2,125841051
19.06.2006;1,175965074;-0,852233956;-0,911379916;-0,367428377
20.06.2006;0,999773865;1,175965074;0,00063421;-0,911379916
21.06.2006;0,178389074;0,999773865;0,976993665;0,00063421
22.06.2006;0,545298279;0,178389074;-0,504392037;0,976993665
23.06.2006;-0,066504982;0,545298279;-0,087375985;-0,504392037
26.06.2006;-0,273249737;-0,066504982;0,48670076;-0,087375985
27.06.2006;-1,006051177;-0,273249737;-0,907541433;0,48670076
28.06.2006;-0,041764744;-1,006051177;0,567933665;-0,907541433
29.06.2006;2,287025346;-0,041764744;2,161007748;0,567933665
30.06.2006;1,820960394;2,287025346;-0,208482902;2,161007748
03.07.2006;0,516952269;1,820960394;0,797097936;-0,208482902
05.07.2006;-1,52397557;0,516952269;-0,71312721;0,797097936
06.07.2006;1,241460956;-1,52397557;0,275437092;-0,71312721
07.07.2006;-0,23913742;1,241460956;-0,675421155;0,275437092
10.07.2006;0,430669588;-0,23913742;0,148027116;-0,675421155
11.07.2006;-1,582105455;0,430669588;0,415578511;0,148027116
12.07.2006;0,387817751;-1,582105455;-1,082494409;0,415578511
13.07.2006;-1,960509559;0,387817751;-1,294536255;-1,082494409
14.07.2006;-1,90093156;-1,960509559;-0,489901092;-1,294536255
17.07.2006;-0,097008236;-1,90093156;-0,138209828;-0,489901092
18.07.2006;-0,371241434;-0,097008236;0,19407972;-0,138209828
19.07.2006;2,63931738;-0,371241434;1,865801386;0,19407972
20.07.2006;0,117885144;2,63931738;-0,847544366;1,865801386
21.07.2006;-1,709575861;0,117885144;-0,706499185;-0,847544366
24.07.2006;2,330577269;-1,709575861;1,665381666;-0,706499185
25.07.2006;-0,220327892;2,330577269;0,63202732;1,665381666
26.07.2006;0,311547749;-0,220327892;-0,036777696;0,63202732
27.07.2006;1,360713582;0,311547749;-0,39453818;-0,036777696
28.07.2006;0,819039171;1,360713582;1,219541256;-0,39453818
31.07.2006;-0,411012686;0,819039171;-0,146479502;1,219541256
01.08.2006;-1,50000792;-0,411012686;-0,449821758;-0,146479502
02.08.2006;1,502303126;-1,50000792;0,615841983;-0,449821758
03.08.2006;-0,718030144;1,502303126;0,165491408;0,615841983
04.08.2006;1,471623378;-0,718030144;-0,069888128;0,165491408
07.08.2006;-1,683723482;1,471623378;-0,27683398;-0,069888128
08.08.2006;0,448755658;-1,683723482;-0,32876541;-0,27683398
09.08.2006;0,900401987;0,448755658;-0,407361726;-0,32876541
10.08.2006;-1,259905205;0,900401987;0,48091771;-0,407361726
11.08.2006;-0,045995709;-1,259905205;-0,384506659;0,48091771
14.08.2006;1,130522691;-0,045995709;0,12217969;-0,384506659
15.08.2006;1,48981026;1,130522691;1,378976623;0,12217969
16.08.2006;0,625605872;1,48981026;0,790542766;1,378976623
17.08.2006;0,353865686;0,625605872;0,163102025;0,790542766
18.08.2006;-0,282677153;0,353865686;0,371996161;0,163102025
21.08.2006;-0,381466799;-0,282677153;-0,367105943;0,371996161
22.08.2006;0,406914439;-0,381466799;0,10009506;-0,367105943
23.08.2006;-0,736799229;0,406914439;-0,440319903;0,10009506
24.08.2006;0,667296911;-0,736799229;0,239624603;-0,440319903
25.08.2006;-0,044891023;0,667296911;-0,064664438;0,239624603
28.08.2006;0,748863885;-0,044891023;0,51709547;-0,064664438
29.08.2006;-0,136123204;0,748863885;0,20802194;0,51709547
30.08.2006;0,350776977;-0,136123204;0,043610946;0,20802194
31.08.2006;-0,135661854;0,350776977;-0,033081825;0,043610946
01.09.2006;0,289611695;-0,135661854;0,553265095;-0,033081825
05.09.2006;0,128136625;0,289611695;0,175756025;0,553265095
06.09.2006;-1,20681773;0,128136625;-0,973162969;0,175756025
07.09.2006;-0,676752003;-1,20681773;-0,476105392;-0,973162969
08.09.2006;0,373069702;-0,676752003;0,378934203;-0,476105392
11.09.2006;0,05521754;0,373069702;0,052752049;0,378934203
12.09.2006;1,300172805;0,05521754;1,045596924;0,052752049
13.09.2006;0,549384135;1,300172805;0,406347509;1,045596924
14.09.2006;0,021164487;0,549384135;-0,130463144;0,406347509
15.09.2006;0,51630421;0,021164487;0,272268911;-0,130463144
18.09.2006;-0,194345784;0,51630421;0,100723947;0,272268911
19.09.2006;-0,892120419;-0,194345784;-0,216501513;0,100723947
20.09.2006;1,377722841;-0,892120419;0,523848283;-0,216501513
21.09.2006;0,128476852;1,377722841;-0,517229837;0,523848283
22.09.2006;-1,320187923;0,128476852;-0,246996166;-0,517229837
25.09.2006;0,311728752;-1,320187923;0,881854598;-0,246996166
26.09.2006;0,999210392;0,311728752;0,753685952;0,881854598
27.09.2006;0,487867893;0,999210392;0,037380441;0,753685952
28.09.2006;-0,009182415;0,487867893;0,193466623;0,037380441
29.09.2006;0,253290946;-0,009182415;-0,245529063;0,193466623
02.10.2006;-0,081108134;0,253290946;-0,336621457;-0,245529063
03.10.2006;-0,120677528;-0,081108134;0,210137944;-0,336621457
04.10.2006;0,903671761;-0,120677528;1,229937404;0,210137944
05.10.2006;0,478138123;0,903671761;0,250066258;1,229937404
06.10.2006;0,173489946;0,478138123;-0,26855999;0,250066258
09.10.2006;-0,023332928;0,173489946;0,079862717;-0,26855999
10.10.2006;0,54746565;-0,023332928;0,207458069;0,079862717
11.10.2006;0,028442015;0,54746565;-0,245930685;0,207458069
12.10.2006;0,667216825;0,028442015;0,954920604;-0,245930685
13.10.2006;0,21752258;0,667216825;0,204954379;0,954920604
16.10.2006;0,208303637;0,21752258;0,252531999;0,204954379
17.10.2006;-1,154765022;0,208303637;-0,365684481;0,252531999
18.10.2006;1,106768491;-1,154765022;0,14926578;-0,365684481
19.10.2006;-0,086692394;1,106768491;0,077025582;0,14926578
20.10.2006;0,411174892;-0,086692394;0,121049163;0,077025582
23.10.2006;0,646318932;0,411174892;0,616937532;0,121049163
24.10.2006;0,073843768;0,646318932;0,025593451;0,616937532
25.10.2006;0,278510513;0,073843768;0,353345192;0,025593451
26.10.2006;0,307585731;0,278510513;0,497258504;0,353345192
27.10.2006;-0,344515363;0,307585731;-0,831791632;0,497258504
30.10.2006;-0,069460634;-0,344515363;0,046579856;-0,831791632
31.10.2006;0,171455325;-0,069460634;0,000992611;0,046579856
01.11.2006;0,366570318;0,171455325;-0,722672705;0,000992611
02.11.2006;-1,089813888;0,366570318;-0,007299685;-0,722672705
03.11.2006;0,286341878;-1,089813888;-0,215763706;-0,007299685
06.11.2006;1,434030587;0,286341878;1,138071737;-0,215763706
07.11.2006;0,494577966;1,434030587;0,223956556;1,138071737
08.11.2006;-0,199624015;0,494577966;0,232696337;0,223956556
09.11.2006;0,148363746;-0,199624015;-0,51202313;0,232696337
10.11.2006;-0,014311146;0,148363746;0,185959275;-0,51202313
13.11.2006;0,565607123;-0,014311146;0,278564947;0,185959275
14.11.2006;-0,099316049;0,565607123;0,647334247;0,278564947
15.11.2006;0,681186966;-0,099316049;0,264127628;0,647334247
16.11.2006;0,18862086;0,681186966;0,231248929;0,264127628
17.11.2006;-0,475863803;0,18862086;0,103414741;0,231248929
20.11.2006;0,623327449;-0,475863803;-0,048050966;0,103414741
21.11.2006;0,124916116;0,623327449;0,17010131;-0,048050966
22.11.2006;0,243638542;0,124916116;0,242236807;0,17010131
24.11.2006;-0,990869547;0,243638542;-0,355432835;0,242236807
27.11.2006;-1,774652368;-0,990869547;-1,359303268;-0,355432835
28.11.2006;-0,261822085;-1,774652368;0,369253905;-1,359303268
29.11.2006;1,30729359;-0,261822085;0,96397763;0,369253905
30.11.2006;-0,858135077;1,30729359;0,083519035;0,96397763
01.12.2006;-1,078743864;-0,858135077;-0,279972646;0,083519035
04.12.2006;0,866830205;-1,078743864;0,890948608;-0,279972646
05.12.2006;1,232202795;0,866830205;0,403073408;0,890948608
06.12.2006;-0,051625659;1,232202795;-0,10554876;0,403073408
07.12.2006;0,68325507;-0,051625659;-0,394360331;-0,10554876
08.12.2006;0,22423098;0,68325507;0,183122242;-0,394360331
11.12.2006;0,653606974;0,22423098;0,2287065;0,183122242
12.12.2006;0,104337019;0,653606974;-0,102243253;0,2287065
13.12.2006;0,688678648;0,104337019;0,135213312;-0,102243253
14.12.2006;0,487825824;0,688678648;0,87643221;0,135213312
15.12.2006;0,553217206;0,487825824;0,112863764;0,87643221
18.12.2006;0,127792036;0,553217206;-0,322804148;0,112863764
19.12.2006;-0,663003524;0,127792036;0,220264059;-0,322804148
20.12.2006;0,509650554;-0,663003524;-0,138636956;0,220264059
21.12.2006;-0,196602049;0,509650554;-0,344239912;-0,138636956
22.12.2006;-1,07743278;-0,196602049;-0,517428444;-0,344239912
27.12.2006;1,625832484;-1,07743278;1,161630271;-0,517428444
28.12.2006;0,044637048;1,625832484;-0,143554445;1,161630271
29.12.2006;-0,225203084;0,044637048;-0,449393012;-0,143554445
03.01.2007;1,430970817;-0,225203084;-0,100900339;-0,449393012
04.01.2007;-0,252864906;1,430970817;0,122767775;-0,100900339
05.01.2007;-1,218236845;-0,252864906;-0,608754142;0,122767775
08.01.2007;0,219927227;-1,218236845;0,2535666;-0,608754142
09.01.2007;0,102609272;0,219927227;-0,051611424;0,2535666
10.01.2007;-0,722820163;0,102609272;0,205879751;-0,051611424
11.01.2007;1,83871007;-0,722820163;0,635121451;0,205879751
12.01.2007;0,267222945;1,83871007;0,485263811;0,635121451
16.01.2007;0,173746527;0,267222945;0,081794109;0,485263811
17.01.2007;-0,225106524;0,173746527;-0,080665989;0,081794109
18.01.2007;-0,180252772;-0,225106524;-0,294756559;-0,080665989
19.01.2007;0,860288028;-0,180252772;0,291067348;-0,294756559
22.01.2007;-0,887186776;0,860288028;-0,525567217;0,291067348
23.01.2007;-0,125311971;-0,887186776;0,35375311;-0,525567217
24.01.2007;1,039687495;-0,125311971;0,852908588;0,35375311
25.01.2007;-0,42662154;1,039687495;-1,125919976;0,852908588
26.01.2007;-0,435146244;-0,42662154;-0,120873133;-1,125919976
29.01.2007;0,53315676;-0,435146244;-0,099119021;-0,120873133
30.01.2007;0,925065529;0,53315676;0,578673404;-0,099119021
31.01.2007;0,012963615;0,925065529;0,671055701;0,578673404
01.02.2007;0,915731223;0,012963615;0,559539434;0,671055701
02.02.2007;0,503263624;0,915731223;0,169670501;0,559539434
05.02.2007;-0,169915884;0,503263624;-0,087165281;0,169670501
06.02.2007;0,023857807;-0,169915884;0,070396442;-0,087165281
07.02.2007;0,579722792;0,023857807;0,180575387;0,070396442
08.02.2007;-0,561487428;0,579722792;-0,115754212;0,180575387
09.02.2007;0,499946922;-0,561487428;-0,70376848;-0,115754212
12.02.2007;-0,747492082;0,499946922;-0,321347479;-0,70376848
13.02.2007;0,523219792;-0,747492082;0,777668763;-0,321347479
14.02.2007;0,954847767;0,523219792;0,789178333;0,777668763
15.02.2007;-0,036775374;0,954847767;0,114078307;0,789178333
16.02.2007;-0,022274531;-0,036775374;-0,084598998;0,114078307
20.02.2007;0,371420727;-0,022274531;0,285166305;-0,084598998
21.02.2007;-0,590727934;0,371420727;-0,134957865;0,285166305
22.02.2007;0,461993241;-0,590727934;-0,062334921;-0,134957865
23.02.2007;0,270300112;0,461993241;-0,345111078;-0,062334921
26.02.2007;0,500673571;0,270300112;-0,112925044;-0,345111078
27.02.2007;-2,9589091;0,500673571;-3,463817858;-0,112925044
28.02.2007;-1,528084286;-2,9589091;0,585748776;-3,463817858
01.03.2007;-1,119807488;-1,528084286;-0,257973042;0,585748776
02.03.2007;-0,556004;-1,119807488;-1,14014057;-0,257973042
05.03.2007;-1,04114294;-0,556004;-0,936176837;-1,14014057
06.03.2007;0,924773933;-1,04114294;1,553443374;-0,936176837
07.03.2007;0,344958302;0,924773933;-0,218360338;1,553443374
08.03.2007;1,442786446;0,344958302;0,719384709;-0,218360338
09.03.2007;0,049007706;1,442786446;0,068183736;0,719384709
12.03.2007;-0,015335322;0,049007706;0,271028804;0,068183736
13.03.2007;-1,362521573;-0,015335322;-2,00969354;0,271028804
14.03.2007;-2,661386868;-1,362521573;0,676119207;-2,00969354
15.03.2007;2,136730927;-2,661386868;0,37272143;0,676119207
16.03.2007;-0,085035692;2,136730927;-0,382844519;0,37272143
19.03.2007;1,391212896;-0,085035692;1,089647926;-0,382844519
20.03.2007;0,432891997;1,391212896;0,634512972;1,089647926
21.03.2007;0,175664038;0,432891997;1,71063831;0,634512972
22.03.2007;2,158800726;0,175664038;-0,035247106;1,71063831
23.03.2007;0,613974706;2,158800726;0,109876452;-0,035247106
26.03.2007;-1,018109713;0,613974706;0,096351248;0,109876452
27.03.2007;0,432285519;-1,018109713;-0,617501431;0,096351248
28.03.2007;-0,604373653;0,432285519;-0,774762301;-0,617501431
29.03.2007;1,176342878;-0,604373653;0,378238439;-0,774762301
30.03.2007;0,289252843;1,176342878;-0,116358096;0,378238439
02.04.2007;0,291165428;0,289252843;0,260485792;-0,116358096
03.04.2007;1,5624527;0,291165428;0,947797471;0,260485792
04.04.2007;0,402381074;1,5624527;0,112136119;0,947797471
05.04.2007;0,367547792;0,402381074;0,334461513;0,112136119
10.04.2007;0,940293609;0,367547792;0,322884807;0,334461513
11.04.2007;-0,193116189;0,940293609;-0,645830335;0,322884807
12.04.2007;-0,138127147;-0,193116189;0,621770211;-0,645830335
13.04.2007;0,96766742;-0,138127147;0,348637701;0,621770211
16.04.2007;1,746932573;0,96766742;1,076306769;0,348637701
17.04.2007;0,146769037;1,746932573;0,204803387;1,076306769
18.04.2007;-0,904769875;0,146769037;0,070131179;0,204803387
19.04.2007;-0,543918576;-0,904769875;-0,118293557;0,070131179
20.04.2007;1,378071528;-0,543918576;0,928995534;-0,118293557
23.04.2007;-0,094245316;1,378071528;-0,228643823;0,928995534
24.04.2007;-0,890176972;-0,094245316;-0,035209657;-0,228643823
25.04.2007;1,000781259;-0,890176972;1,023488492;-0,035209657
26.04.2007;0,598386508;1,000781259;-0,068522233;1,023488492
27.04.2007;-0,120481602;0,598386508;-0,00885182;-0,068522233
30.04.2007;0,416772836;-0,120481602;-0,782829232;-0,00885182
02.05.2007;0,635184583;0,416772836;0,925497535;-0,782829232
03.05.2007;0,27843609;0,635184583;0,46165344;0,925497535
04.05.2007;0,535932344;0,27843609;0,217295745;0,46165344
07.05.2007;0,118801186;0,535932344;0,260043879;0,217295745
08.05.2007;-1,109399935;0,118801186;-0,108558336;0,260043879
09.05.2007;0,45403241;-1,109399935;0,349252567;-0,108558336
10.05.2007;-0,811397554;0,45403241;-1,379362077;0,349252567
11.05.2007;0,863211752;-0,811397554;0,974356271;-1,379362077
14.05.2007;-0,263793329;0,863211752;-0,173380173;0,974356271
15.05.2007;0,613168785;-0,263793329;-0,121161037;-0,173380173
16.05.2007;-0,321104279;0,613168785;0,892682757;-0,121161037
17.05.2007;0,243943191;-0,321104279;-0,083517593;0,892682757
18.05.2007;1,440629375;0,243943191;0,661375211;-0,083517593
21.05.2007;0,154714928;1,440629375;0,154528057;0,661375211
22.05.2007;0,526031885;0,154714928;-0,064495011;0,154528057
23.05.2007;0,998643495;0,526031885;-0,118845458;-0,064495011
24.05.2007;-0,497680936;0,998643495;-0,958242041;-0,118845458
25.05.2007;0,543301747;-0,497680936;0,546132682;-0,958242041
29.05.2007;0,540624354;0,543301747;0,168647965;0,546132682
30.05.2007;-0,206527662;0,540624354;0,835457149;0,168647965
31.05.2007;1,520546763;-0,206527662;0,027849212;0,835457149
01.06.2007;1,329563214;1,520546763;0,373462464;0,027849212
04.06.2007;-0,138460287;1,329563214;0,188718062;0,373462464
05.06.2007;-0,714071701;-0,138460287;-0,530919861;0,188718062
06.06.2007;-2,396263556;-0,714071701;-0,861279546;-0,530919861
07.06.2007;-1,441646561;-2,396263556;-1,752706691;-0,861279546
08.06.2007;-0,368964942;-1,441646561;1,137560028;-1,752706691
11.06.2007;1,522956327;-0,368964942;0,097952264;1,137560028
12.06.2007;-0,361272239;1,522956327;-1,068447042;0,097952264
13.06.2007;0,03255946;-0,361272239;1,543219055;-1,068447042
14.06.2007;2,192491368;0,03255946;0,488068655;1,543219055
15.06.2007;2,312094543;2,192491368;0,652412651;0,488068655
18.06.2007;0,068238646;2,312094543;-0,120773859;0,652412651
19.06.2007;-0,032353922;0,068238646;0,17507756;-0,120773859
20.06.2007;0,709153646;-0,032353922;-1,358453689;0,17507756
21.06.2007;-1,554664798;0,709153646;0,640257566;-1,358453689
22.06.2007;-0,189335205;-1,554664798;-1,289310514;0,640257566
25.06.2007;-0,239256418;-0,189335205;-0,320748911;-1,289310514
26.06.2007;-0,88379078;-0,239256418;-0,319977603;-0,320748911
27.06.2007;-0,754275799;-0,88379078;0,92097175;-0,319977603
28.06.2007;1,539885377;-0,754275799;-0,040036861;0,92097175
29.06.2007;1,085167194;1,539885377;-0,156112358;-0,040036861
02.07.2007;-0,612939161;1,085167194;1,070502817;-0,156112358
03.07.2007;1,161563361;-0,612939161;0,378415066;1,070502817
05.07.2007;-0,789374314;1,161563361;0,035704936;0,378415066
06.07.2007;0,766107475;-0,789374314;0,359113182;0,035704936
09.07.2007;0,361193392;0,766107475;0,092963104;0,359113182
10.07.2007;-1,394386058;0,361193392;-1,418782752;0,092963104
11.07.2007;-0,831412371;-1,394386058;0,58442976;-1,418782752
12.07.2007;1,960995323;-0,831412371;1,906700337;0,58442976
13.07.2007;0,488487514;1,960995323;0,311194104;1,906700337
16.07.2007;0,159648674;0,488487514;-0,191575321;0,311194104
17.07.2007;-0,832501613;0,159648674;-0,010034611;-0,191575321
